crd,website_input,website_final,http_status,display_name,adv_official_name,display_vs_adv_similarity,best_brand_candidate,best_brand_source,brand_match_to_display,brand_match_to_adv,best_legal_candidate,legal_match_to_adv,score,status,evidence_json
308827,https://robertswealth.com/,https://robertswealth.com/,200.0,ROBERTS WEALTH ADVISORS,,0,Roberts Wealth Management | robertswealth.com,title,57,0,,0,0,Needs Review,"{""candidates"": {""title"": [""Roberts Wealth Management | robertswealth.com""], ""og_site_name"": [], ""og_title"": [], ""h1"": [""Your Future Starts Today.""], ""h2"": [""Trust Isn't Given—It's Earned"", ""The WHO Matters As Much As The WHAT"", ""Meet the Roberts Wealth Management Team""], ""logo_alt"": [""WBUV 104.9 FM Logo"", ""KSEV 700 AM Logo"", ""WMXI 98.1 FM Logo"", ""WPNN 790 AM / 103.7 FM Logo"", ""WAVH FM Talk 106.5 Logo"", ""WRNO 99.5 FM Logo"", ""KPRC 950 AM Logo"", ""WNRP 92.3 / 95.3 FM Logo"", ""WCOA 1370 AM / 104.9 FM Logo"", ""KTRH 740 AM Logo""], ""footer_text_snippet"": [""Roberts Wealth Management — Footer Get in Touch With Us Roberts Wealth Management Our Locations to Better Serve You Roberts Wealth Management Office Locations Clickable animated pins across Texas, Louisiana, Mississippi, Alabama, and the Fl""], ""jsonld_org_name"": [], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""Roberts Wealth Management | robertswealth.com"", ""source"": ""title"", ""match_to_display"": 57, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
308944,https://ptmwealth.com/,https://ptmwealth.com/,200.0,PTM WEALTH MANAGEMENT,,0,PTM Wealth Management,og_site_name,100,0,,0,50,Likely,"{""candidates"": {""title"": [""Financial Advisors in North Wales, PA | Financial Planners in Montgomeryville | PTM Wealth Management — PTM Wealth Management""], ""og_site_name"": [""PTM Wealth Management""], ""og_title"": [""Financial Advisors in North Wales, PA | Financial Planners in Montgomeryville | PTM Wealth Management""], ""h1"": [""Experienced Fiduciary & Certified Financial Planner® Based in North Wales, PA""], ""h2"": [""Watch This Video In Which Paul Murray Discusses The Firm's Focus"", ""Financial Advice For Every Stage Of Your Life"", ""What We Do""], ""logo_alt"": [""Logo for PTM Wealth Management"", ""The Philadelphia Inquirer""], ""footer_text_snippet"": [""Location: PTM Wealth Management, LLC 1501 Lower State Road Building D, North Wales, PA 19454 Contact: Phone/Text: (267) 317-1515 Fax: (267) 317-1514 Email: admin@ptmwealth.com Mon-Fri: By Appointment PTM Wealth Management, LLC is a register""], ""jsonld_org_name"": [], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""PTM Wealth Management"", ""source"": ""og_site_name"", ""match_to_display"": 100, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
308969,https://pursuitwm.com/,https://www.pursuitwm.com/,200.0,PURSUIT WEALTH MANAGMENT,,0,Pursuit Wealth Management,og_site_name,97,0,,0,50,Likely,"{""candidates"": {""title"": [""Pursuit Wealth Management""], ""og_site_name"": [""Pursuit Wealth Management""], ""og_title"": [""Pursuit Wealth Management""], ""h1"": [""PURSUIT"", ""Wherever your pursuits may take you"", ""Relational Wealth""], ""h2"": [""THE QUEST TO ACQUIRE AND ATTAIN"", ""What Wealth Means to Us""], ""logo_alt"": [], ""footer_text_snippet"": [""8008268684 jceurvorst@myfirmllc.com Hours Mon 9AM-3PM Tue 9AM-3PM Wed 9AM-3PM Thu 9AM-3PM Fri 9AM-3PM Home About TD Ameritrade Login Contact (800) 826-8684 • jceurvorst@myfirmllc.com 2461 10th Street, Suite 6 Coralville, IA, 52241 1404 E. T""], ""jsonld_org_name"": [], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""Pursuit Wealth Management"", ""source"": ""og_site_name"", ""match_to_display"": 97, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
308980,https://cohesionwm.com/,https://cohesionwm.com/,200.0,EPIQWEST CULVER WEALTH ADVISORS,,0,Holistic Wealth Management,h2,49,0,,0,0,Needs Review,"{""candidates"": {""title"": [""Home - Cohesion Wealth Management""], ""og_site_name"": [""Cohesion Wealth Management""], ""og_title"": [""Home - Cohesion Wealth Management""], ""h1"": [""Colorado Based Financial Planning""], ""h2"": [""Holistic Wealth Management"", ""Specialized Guidance for Your Specific Needs"", ""We’re here to help!""], ""logo_alt"": [], ""footer_text_snippet"": [""Colorado Based Financial Planning Get Social Linkedin Facebook CONTACT US Cohesion Wealth Management 370 Interlocken Blvd Suite 290 Broomfield, CO 80021 P: 303-442-3670 F: 303-442-1749 Find Us On map! View Our ADV 2A & Privacy Notice © 20""], ""jsonld_org_name"": [""Cohesion Wealth Management""], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""Holistic Wealth Management"", ""source"": ""h2"", ""match_to_display"": 49, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
308991,https://oldewealth.com/,https://www.oldewealth.com/,200.0,OLDE WEALTH MANAGEMENT,,0,Home | Olde Wealth,title,73,0,,0,20,Needs Review,"{""candidates"": {""title"": [""Home | Olde Wealth""], ""og_site_name"": [""Olde Wealth""], ""og_title"": [""Home | Olde Wealth""], ""h1"": [""PLANNING - MANAGEMENT - SERVICE""], ""h2"": [""MEET OUR TEAM"", ""Financial Literacy"", ""CONTACT US""], ""logo_alt"": [], ""footer_text_snippet"": [""Address PO Box 3487 Redmond, WA 98073 Contact denton@oldewealth.com Follow (425) 495 - 7484 Individuals affiliated with this SEC Registered Investment Advisor are Investment Adviser Representatives who offer only investment advisory service""], ""jsonld_org_name"": [""Olde Wealth Management""], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""Home | Olde Wealth"", ""source"": ""title"", ""match_to_display"": 73, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
309192,https://adaptfa.com/,https://www.adaptfa.com/,200.0,ADAPTATION FINANCIAL ADVISORS,,0,Adaptation Financial™,og_site_name,81,0,,0,40,Needs Review,"{""candidates"": {""title"": [""Home | Adaptation Financial™""], ""og_site_name"": [""Adaptation Financial™""], ""og_title"": [""Home | Adaptation Financial™""], ""h1"": [""Adaptation Financial™""], ""h2"": [], ""logo_alt"": [""Broker Check"", ""Adaptation Financial™ Home""], ""footer_text_snippet"": [""Contact Toll-Free: 800-522-8727 700 Cedar Lake Boulevard Oklahoma City, OK 73114 info@adaptfa.com Quick Links Retirement Investment Estate Insurance Tax Money Latest Articles All Videos All Calculators Check the background of your financial""], ""jsonld_org_name"": [""Adaptation Financial Advisors""], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""Adaptation Financial™"", ""source"": ""og_site_name"", ""match_to_display"": 81, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
309233,https://streetcapitalpartners.com/,https://www.afternic.com/forsale/streetcapitalpartners.com?utm_source=tdfs&utm_medium=sn_affiliate_click&utm_campaign=tdfs_godaddy_dls&traffic_type=tdfs&traffic_id=godaddy_dls,200.0,STREET CAPITAL PARTNERS,,0,streetcapitalpartners.com,h1,62,0,,0,0,Needs Review,"{""candidates"": {""title"": [], ""og_site_name"": [], ""og_title"": [], ""h1"": [""streetcapitalpartners.com""], ""h2"": [], ""logo_alt"": [""A GoDaddy-Branded Afternic Logo""], ""footer_text_snippet"": [""Powered By Do not share my personal information | Privacy Settings""], ""jsonld_org_name"": [], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""streetcapitalpartners.com"", ""source"": ""h1"", ""match_to_display"": 62, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
309411,https://teamfinancialgroup.com/,https://teamfinancialgroup.com/,200.0,TEAM FINANCIAL GROUP,,0,Team Financial Group,og_site_name,100,0,,0,50,Likely,"{""candidates"": {""title"": [""Fast, Flexible Equipment Financing | Team Financial Group""], ""og_site_name"": [""Team Financial Group""], ""og_title"": [""Fast, Flexible Equipment Financing | Team Financial Group""], ""h1"": [""Your Commercial Equipment Financing Partner""], ""h2"": [""Financing Solutions That Make Sense for You"", ""Industries Served"", ""Partner With Team Financial Group""], ""logo_alt"": [], ""footer_text_snippet"": [""About Us Financing Success Stories Blog Contact Us Contact Us 616-735-2393 616-735-2392 650 Three Mile Rd NW, Suite 200, Grand Rapids, MI 49544 info@teamfinancialgroup.com Connect With Us Facebook Linkedin Twitter Other Subscribe to Our New""], ""jsonld_org_name"": [], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""Team Financial Group"", ""source"": ""og_site_name"", ""match_to_display"": 100, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
309422,https://starkwealthmanagement.com/,https://www.starkwm.com/,200.0,STARK WEALTH MANAGEMENT,,0,Investment Planning Services | Stark Wealth Management CA,title,58,0,,0,0,Needs Review,"{""candidates"": {""title"": [""Investment Planning Services | Stark Wealth Management CA""], ""og_site_name"": [], ""og_title"": [], ""h1"": [""Partnering with you on the journey to your financial goals""], ""h2"": [], ""logo_alt"": [], ""footer_text_snippet"": [], ""jsonld_org_name"": [], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""Investment Planning Services | Stark Wealth Management CA"", ""source"": ""title"", ""match_to_display"": 58, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
309454,https://duncangrp.com/,https://duncangrp.com/,200.0,DUNCAN FINANCIAL GROUP,,0,"Duncan Financial Group, Strategic Financial Services",title,60,0,,0,0,Needs Review,"{""candidates"": {""title"": [""Duncan Financial Group, Strategic Financial Services""], ""og_site_name"": [], ""og_title"": [], ""h1"": [], ""h2"": [""Since 1978"", ""Big Enough to Matter, But Small Enough to Care"", ""Our Services:""], ""logo_alt"": [""Home"", ""libra-logo_tag_500x236"", ""iab-logo"", ""Keystone-Logo"", ""Logo-East-Coast-Risk-Management""], ""footer_text_snippet"": [""Check out the background of firms and investment professionals on FINRA's BrokerCheck . Securities offered through Registered Representatives of Cambridge Investment Research, Inc., a Broker/Dealer, Member FINRA / SIPC . Investment""], ""jsonld_org_name"": [], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""Duncan Financial Group, Strategic Financial Services"", ""source"": ""title"", ""match_to_display"": 60, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
309506,https://www.sanluis.com/,https://www.sanluis.com/,200.0,SLWA,,0,SL Wealth Advisors,og_site_name,36,0,,0,0,Needs Review,"{""candidates"": {""title"": [""Wealth Management | San Luis Wealth Advisors""], ""og_site_name"": [""SL Wealth Advisors""], ""og_title"": [""Wealth Management | San Luis Wealth Advisors""], ""h1"": [""See the SLWA Difference""], ""h2"": [""Discovery"", ""Collaboration"", ""Planning""], ""logo_alt"": [], ""footer_text_snippet"": [""Contact Us SLWA, LLC 735 Tank Farm Rd, Suite 264 San Luis Obispo CA 93401 (805) 810-0002 info@sanluis.com © Copyright 2026 San Luis Wealth Advisors, LLC Download our app: Disclosures Form CRS eMoney Advisor LLC is a Fidelity Investments com""], ""jsonld_org_name"": [], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""SL Wealth Advisors"", ""source"": ""og_site_name"", ""match_to_display"": 36, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
309544,https://cornerstonewealthadvisors.com/,https://cornerstonewealthadvisors.com/,200.0,CORNERSTONE WEALTH ADVISORS,,0,"Cornerstone Wealth Advisors, Inc.",og_site_name,93,0,,0,50,Likely,"{""candidates"": {""title"": [""Cornerstone Wealth Advisors, Inc.""], ""og_site_name"": [""Cornerstone Wealth Advisors, Inc.""], ""og_title"": [""Cornerstone Wealth Advisors, Inc.""], ""h1"": [""Cornerstone Wealth Advisors, Inc."", ""Welcome.""], ""h2"": [""How You Can Get ‘Peace-of-Mind’ Income in Retirement"", ""The Investment Mistake That Could Jeopardize Your Retirement"", ""Decision Rules and Maximum Initial Withdrawal Rates""], ""logo_alt"": [], ""footer_text_snippet"": [""© 2026 Cornerstone Wealth Advisors, Inc. All rights reserved. Privacy""], ""jsonld_org_name"": [], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""Cornerstone Wealth Advisors, Inc."", ""source"": ""og_site_name"", ""match_to_display"": 93, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
309553,https://www.wealthspanim.com/,https://www.wealthspanim.com/,200.0,WEALTHSPAN INVESTMENT MANAGEMENT,,0,Wealthspan Investments Logo,logo_alt,77,0,,0,40,Needs Review,"{""candidates"": {""title"": [""Wealthspan Investment Management | Financial Longevity Planning""], ""og_site_name"": [""Wealthspan""], ""og_title"": [""Wealthspan Investment Management | Financial Longevity Planning""], ""h1"": [""(616) 655-1691"", ""For Advisors""], ""h2"": [""WHY WEALTHSPAN?""], ""logo_alt"": [""Wealthspan Investments Logo""], ""footer_text_snippet"": [""5030 Corporate Exchange Blvd SE, Suite 201, Grand Rapids, MI 49512 support@wealthspanim.com | (616) 655-1691 The information presented is for educational purposes only and does not intend to make an offer or solicitation to sell or purchase""], ""jsonld_org_name"": [""Wealthspan Investment Management, LLC""], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""Wealthspan Investments Logo"", ""source"": ""logo_alt"", ""match_to_display"": 77, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
309647,https://44wealth.com/,https://44wealth.com/,200.0,44 WEALTH MANAGEMENT,,0,44 Wealth Management,og_site_name,100,0,,0,50,Likely,"{""candidates"": {""title"": [""Investment Management & Wealth Advisory Firm | 44 Wealth Management""], ""og_site_name"": [""44 Wealth Management""], ""og_title"": [""Investment Management & Wealth Advisory Firm | 44 Wealth Management""], ""h1"": [], ""h2"": [""We advise, plan, and strategize to help you reach your financial objectives."", ""Financial advice that puts you first, always."", ""We have built a legacy of trust with our clients and their families.""], ""logo_alt"": [""44 Wealth Management""], ""footer_text_snippet"": [""What We Do Investment Management + Planning Priority Planning Corporate Planning Who We Are At A Glance Our Group What You Can Expect Client Events Who We Help Pre-Retirees + Retirees Suddenly Single Suddenly Wealthy Business Owners Next Ge""], ""jsonld_org_name"": [], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""44 Wealth Management"", ""source"": ""og_site_name"", ""match_to_display"": 100, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
309672,https://regimenwealth.com/,https://www.regimenwealth.com/,200.0,REGIMEN WEALTH,,0,Regimen Wealth,og_site_name,100,0,,0,50,Likely,"{""candidates"": {""title"": [""Regimen Wealth: Top Financial Advisors in Atlanta, GA | Wealth Management""], ""og_site_name"": [""Regimen Wealth""], ""og_title"": [""Regimen Wealth: Top Financial Advisors in Atlanta, GA | Wealth Management""], ""h1"": [""Your future deserves more than guesswork""], ""h2"": [""A Wealth Management Experience Built Around You""], ""logo_alt"": [""Regimen Wealth""], ""footer_text_snippet"": [""3300 Riverwood Parkway, Suite 1030 Atlanta, GA 30339 ✆ 770.738.8200 fax: 770.738.8206 © 2025 Regimen Wealth. All rights reserved. Legal & Fidelity Disclosures | Relationship Summary""], ""jsonld_org_name"": [], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""Regimen Wealth"", ""source"": ""og_site_name"", ""match_to_display"": 100, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
309684,https://oxlerpw.com/,https://www.oxlerpw.com,200.0,OXLER PRIVATE WEALTH,,0,Oxler Private Wealth,og_site_name,100,0,,0,50,Likely,"{""candidates"": {""title"": [""Oxler Private Wealth""], ""og_site_name"": [""Oxler Private Wealth""], ""og_title"": [""Oxler Private Wealth""], ""h1"": [""Invest in Your World""], ""h2"": [""Financial Care for Women and Families"", ""We believe that when you plan better, you"", ""better""], ""logo_alt"": [], ""footer_text_snippet"": [""Invest in Your World Contact Us for More Information disclosures Form CRS Privacy Policy Main & Mailing: 800 Westchester Ave , Suite 641N , Rye Brook, NY 10573 Manhattan: 3 Columbus Circle , 15th Floor , New York, NY 10019 Phone: (212) 785-""], ""jsonld_org_name"": [], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""Oxler Private Wealth"", ""source"": ""og_site_name"", ""match_to_display"": 100, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
